id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
2723,https://hitek.fr/actualite/linkin-park-compte-a-rebours_49643,Linkin Park : le célèbre groupe de rock tease ses fans avec un mystérieux compte à rebours,"Le groupe de rock culte Linkin Park tease ses fans avec un mystérieux compte à rebours lancé sur les réseaux sociaux.Suite à la disparition du chanteur, Chester Bennington, tragiquement décédé en 2017, Linkin Park ne s’est plus produit, à l’exception d’un spectacle hommage à sa mémoire. 7 ans plus tard, le groupe de rock culte a lancé un compte à rebours de 100 heures sur son site officiel et ses réseaux sociaux, créant l'émoi chez les fans, qui suspectent un retour en grande pompe.linkin park bientôt de retour sur scène ?Entre la sortie de leur premier album Hybrid Theory, en 2000, et le dernier, One More Light, en 2017, Linkin Park n'a pas chômé. En une quinzaine d'années, ils ont sorti Meteora (2003), Minutes to Midnight (2007), A...Lire la suite : Linkin Park : le célèbre groupe de rock tease ses fans avec un mystérieux compte à rebours sur Hitek.fr",2024-08-26 17:18:45,https://static.hitek.fr/img/actualite/ill_m/932452730/linkinparkcompteareboursretour.jpg,hitek,1.9253316500791357e-08,2,45,192,0,25,Newsdata
2736,https://news.knowledia.com/all/all/articles/brenna-swindell-daughter-of-former-mlb-pitcher-reported-missing-in-texas-c5f294409727ed50717f2f52cd389a7f9b719fd5?source=rss,"Brenna Swindell, daughter of former MLB pitcher, reported missing in Texas",The daughter of former MLB pitcher Greg Swindell was reported missing on Monday and was last seen Aug. 22. He has been posting updates on social media. - www.foxnews.com,2024-08-26 18:23:28,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/08/931/523/Brenna-Swindell.png?tl=1&ve=1,knowledia,0.3168875361344341,5,7,54,7,24,Newsdata
2742,https://news.knowledia.com/GB/en/articles/electric-vehicle-public-charging-deserts-revealed-across-great-britain-a66bca5d798f8f679eeb395dcd8e423c09c9cd30?source=rss,Electric vehicle public charging 'deserts' revealed across Great Britain,"Three-quarters of households that park cars on street do not have charger within five-minute walk, data shows - www.theguardian.com",2024-08-26 18:23:18,https://i.guim.co.uk/img/media/92affef469f5710963974a5cc14eddbb156adabd/0_0_3500_2100/master/3500.jpg?auto=format&enable=upscale&fit=crop&height=630&overlay-align=bottom%2Cleft&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&overlay-width=100p&quality=85&s=1c2e118b84f3ff444d8859b68410ac2f&width=1200,knowledia,1.560691624006691e-11,16,36,109,7,63,Newsdata
2747,https://news.knowledia.com/GB/en/articles/heritage-is-the-razzmatazz-great-central-railway-plans-to-revive-48cd0c968936872a3445a67dae0f199884794564?source=rss,'Heritage is the razzmatazz': Great Central Railway plans to revive Victorian train route,"More than half a century after it was split by the 'Beeching axe', funds are being raised to reconnect Loughborough to Leicester line with Nottingham - www.theguardian.com",2024-08-26 18:23:18,https://i.guim.co.uk/img/media/8341fdc6189f06c3d18097b5ea11a067d77c7961/0_370_6720_4032/master/6720.jpg?auto=format&enable=upscale&fit=crop&height=630&overlay-align=bottom%2Cleft&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&overlay-width=100p&quality=85&s=81539d9abc336b3f421ce7b9e011e68e&width=1200,knowledia,1.308904708054434e-06,16,23,116,12,66,Newsdata
2752,https://www.devdiscourse.com/article/science-environment/3064786-urgent-call-to-save-pacific-islands-from-rising-seas,Urgent Call to Save Pacific Islands from Rising Seas,"United Nations Secretary-General Antonio Guterres addressed the Pacific Islands Forum, emphasizing the urgent threat of rising sea levels due to climate change. He highlighted a report showing the South West Pacific is experiencing sea level increases at up to three times the global rate, endangering the region's population and infrastructure.",2024-08-26 23:55:24,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/26_08_2024_23_55_24_3988167.png?width=920&format=jpeg,Devdiscourse,1.50966669952615e-12,7,16,60,4,32,Gnews
2773,https://www.observerbd.com/news.php?id=487208,3 electrocuted in Noakhali,"Three people, including two electric linemen, died of electrocution in two separate incidents at Begumganj upazila in Noakhali district on Monday.The deceased were identified as",2024-08-27 06:27:59,https://observerbd.com:443/2024/08/27/ob_1724737897.jpg,observerbd,6.197573171097855e-22,2,10,63,3,23,Newsdata
1245,https://www.ndtv.com/entertainment/cannes-2024-aishwarya-rai-bachchan-wasnt-mentioned-in-film-festivals-post-snubbsters-says-the-internet-5681869,"Cannes 2024: Aishwarya Rai Bachchan Wasn't Mentioned In Film Festival's Post. ""Snubbsters,"" Says The Internet - NDTV Movies",Aishwarya Rai Bachchan walked the red carpet at the screening of Francis Ford Coppola's Megalopolis,2024-05-17 04:20:53,https://c.ndtvimg.com/2024-05/2io6o52o_aishwarya_625x300_17_May_24.jpeg,NDTV News,0.010910881035706449,15,17,115,14,55,
1246,https://www.cnbctv18.com/market/icici-direct-down-trading-disrupted-resumption-timeline-active-clients-broking-firm-19413350.htm,ICICI Direct Down: Broking platform expects trading to resume at 10 AM - CNBCTV18,ICICI Direct is one of the largest broking platforms in the country with 1.8 million active clients as of the end of financial year 2024.,2024-05-17 04:16:23,"https://images.cnbctv18.com/uploads/2024/04/options-trading-2024-04-c3a539bb4d6aecf6495aa9cdfaee05c1.jpg?im=FitAndFill,width=500,height=300",CNBCTV18,1.1313745989658235e-15,16,18,91,6,42,
1247,https://www.livemint.com/market/stock-market-news/mm-share-price-jumps-over-7-to-record-high-as-analysts-remain-bullish-raise-target-price-after-strong-q4-results-11715917344507.html,"M&M share price jumps over 7% to record high as analysts remain bullish, raise target price after strong Q4 results | Mint - Mint","Mahindra & Mahindra Ltd (M&M) reported a net profit growth of 31.6% year-on-year (YoY) at  ₹2,038.21 crore in the fourth quarter of FY24. The company’s net profit in the year-ago quarter was  ₹1,548.97 crore.",2024-05-17 03:54:02,https://www.livemint.com/lm-img/img/2024/05/17/1600x900/MAHINDRA_XUV400_1672759468655_1715918271721.jpg,Livemint,2.2899775360226263e-14,26,64,349,18,105,
1248,https://www.thehansindia.com/andhra-pradesh/porumamilla-rally-held-on-national-dengue-day-878859,Porumamilla: Rally held on National Dengue Day - The Hans India,Porumamilla (YSR district): National Dengue Day was marked with a rally and awareness programme organised by B Koduru primary health centre on Thursday. The event was aimed to educate public on...,2024-05-17 03:15:42,https://assets.thehansindia.com/h-upload/2024/05/16/1447234-rally.jpg,Thehansindia.com,1.5085367066796286e-25,6,21,94,3,31,
1249,https://www.hindustantimes.com/india-news/exjudge-abhijit-gangopadhyays-mamata-banerjee-what-is-your-price-remark-triggers-row-tmc-moves-ec-101715912262906.html,"Ex-judge Abhijit Gangopadhyay's ‘Mamata Banerjee, what is your price’ remark triggers row; TMC moves Election Commission - Hindustan Times","Abhijit Gangopadhyay, who joined the BJP after resigning from his post as the Calcutta high court judge, allegedly asked what ""Mamata Banerjee's price"" was. | Latest News India",2024-05-17 02:38:59,https://www.hindustantimes.com/ht-img/img/2024/05/17/1600x900/Abhijit-Gangopadhyay-5_1715913291724_1715913323422.jpg,Hindustan Times,5.939121094236744e-06,11,26,151,14,59,
1250,https://timesofindia.indiatimes.com/web-series/news/english/october-actress-banita-sandhu-appears-in-bridgerton-season-3-as-miss-malhotra-surprised-fans-ask-why-didnt-we-know-about-this/articleshow/110191909.cms,'October' actress Banita Sandhu appears in 'Bridgerton Season 3' as Miss Malhotra; surprised fans ask 'Wh - The Times of India,"News News: Banita Sandhu, best known for her role in 'October' and who also went viral around the world for starring in the AP Dhillon music video, quite literally made her 'debut' in the hit Regency drama. Playing the role of Miss Malhotra, she was among the…",2024-05-17 02:36:00,"https://static.toiimg.com/thumb/msid-110192016,width-1070,height-580,imgsize-25876,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",The Times of India,0.2915534274248096,13,28,120,16,56,
1251,https://tech.hindustantimes.com/mobile/news/iphone-16-display-production-to-start-next-month-check-expected-launch-date-specs-more-71715912926197.html,"iPhone 16 display production to start next month: Check expected launch date, specs, more - HT Tech",A new leak revealed that Apple may start the display production for iPhone 16 and iPhone 16 Pro in June. Know what’s coming.,2024-05-17 02:34:59,https://images.hindustantimes.com/tech/img/2024/05/17/1600x900/amjith-s-zHxZ4Lr8eTo-unsplash_1707813849389_1715912965799.jpg,Hindustan Times,1.9929919120195306e-09,20,28,120,13,73,
1252,https://www.ndtv.com/india-news/swati-maliwal-delhi-police-statement-bibhav-kumar-assault-delhi-police-record-swati-maliwals-statement-in-harassment-row-5678422,Arvind Kejriwal's Aide Faces Assault Charge After Swati Maliwal Complaint - NDTV,"AAP leader Swati Maliwal - at the centre of a harassment row involving party boss Arvind Kejriwal's aide Bibhav Kumar - has submitted a statement to Delhi Police, after four days of silence over an incident that has triggered a furious political row.",2024-05-17 05:55:00,https://c.ndtvimg.com/2024-05/rr5mujms_swati-maliwal_625x300_16_May_24.jpeg,NDTV News,0.8237610720532228,21,35,323,41,118,
1253,https://www.hindustantimes.com/world-news/us-news/indian-students-facing-deportation-in-canada-protest-against-govt-they-changed-the-policy-overnight-101715928263103.html,"Indian students facing deportation in Canada protest against govt, ‘they changed the policy overnight’ - Hindustan Times",Hundreds of Indian students in Canada protest against government for changing policy overnight and deny them work permits.,2024-05-17 07:50:17,https://www.hindustantimes.com/ht-img/img/2024/05/17/1600x900/canada_1715932047683_1715932054766.jpg,Hindustan Times,0.9508537213897665,23,34,173,33,108,
1254,https://www.hindustantimes.com/lifestyle/health/overheating-non-stick-cookware-risky-say-icmr-guidelines-heres-how-to-safely-use-them-101715929449370.html,"Overheating non-stick cookware risky, say ICMR guidelines, here's how to safely use them - Hindustan Times","Do not leave your empty non-stick pan on a burner for a long time and avoid overheating them, say ICMR guidelines. | Health",2024-05-17 07:13:29,https://www.hindustantimes.com/ht-img/img/2024/05/17/1600x900/non-stick_cookware_1715929640091_1715929654717.jpg,Hindustan Times,1.5898902605680976e-12,15,40,116,8,71,
1255,https://www.livelaw.in/supreme-court/in-matters-of-personal-liberty-every-single-day-counts-supreme-court-asks-hc-to-decide-regular-bail-plea-soon-258172,"'In Matters Of Personal Liberty, Every Single Day Counts' : Supreme Court Asks HC To Decide Regular Bail... - Live Law - Indian Legal News","Emphasising that in matters concerning personal liberty, every single day of delay counts, the Supreme Court on Friday (May 17) expressed disappointment at the Delhi High Court keeping the bail...",2024-05-17 07:05:16,https://www.livelaw.in/h-upload/2024/05/17/540254-delhi-liquor-policy.webp,Livelaw.in,3.0343678062795107e-15,7,12,97,7,42,
1256,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/having-srk-salman-aamir-in-one-film-wont-guarantee-a-hit-sehwag-calls-for-mumbai-indians-to-release-big-names/articleshow/110198976.cms,"'Having SRK, Salman, Aamir in one film won't guarantee a hit': Sehwag calls for Mumbai Indians to release - The Times of India","Cricket News: Former Indian opener Virender Sehwag has urged Mumbai Indians to release star players like Rohit Sharma, Hardik Pandya, and Ishan Kishan before the IP",2024-05-17 06:50:00,"https://static.toiimg.com/thumb/msid-110199279,width-1070,height-580,imgsize-82736,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",The Times of India,0.11285219840014325,22,19,115,18,74,
1257,https://www.hindustantimes.com/india-news/pm-narendra-modi-says-learn-from-yogi-adityanath-where-to-run-bulldozer-101715927241323.html,PM Narendra Modi to INDIA bloc: 'Learn from Yogi Adityanath where to run bulldozer' - Hindustan Times,PM Modi said the INDIA alliance is in the Lok Sabha elections' fray in order to foment instability in the country. | Latest News India,2024-05-17 06:30:19,https://www.hindustantimes.com/ht-img/img/2024/05/17/1600x900/PTI05-17-2024-000049B-0_1715927307716_1715927329405.jpg,Hindustan Times,0.011445473011920245,17,21,165,19,76,
1259,https://www.barandbench.com/news/honour-lead-scba-after-22-years-complete-cooperation-bench-kapil-sibal,Honour to lead SCBA after 22 years; there will be complete cooperation with Bench: Kapil Sibal - Bar & Bench - Indian Legal News,"Senior Advocate Kapil Sibal, who was elected as the president of the Supreme Court Bar Association (SCBA), said on Friday that he will ensure there is complete",2024-05-17 06:06:04,https://media.assettype.com/barandbench%2F2024-05%2F1665345a-0af4-4d0a-a122-635263b86775%2FSr%20Adv%20Kapil%20Sibal.jpg?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,Bar & Bench - Indian Legal News,0.9999830318301666,6,6,24,12,17,
1260,https://economictimes.indiatimes.com/industry/renewables/bii-to-invest-rs-1925-cr-into-mms-new-electric-suv-venture/articleshow/110173987.cms,"M&M's Rs 12,000 crore electric plan has charged up Dalal Street - The Economic Times","Mahindra & Mahindra's stocks surged on the back of surpassing estimates, unveiling ambitious electric vehicle plans, and a prospective target price upgrade. The company greenlit a hefty Rs 12,000 crore investment into its electric division over three years. I…",2024-05-17 05:53:15,"https://img.etimg.com/thumb/msid-110197140,width-1200,height-630,imgsize-1063918,overlay-economictimes/photo.jpg",The Times of India,7.465709620671254e-08,10,33,144,6,56,
1261,https://www.hindustantimes.com/india-news/demand-for-schengen-visas-rises-in-india-interview-slots-see-shortages-101715917429376.html,Demand for Schengen visas rises in India; interview slots see shortages - Hindustan Times,"Due to the surge, many Indians faced obstacles because of the unavailability of visa interview slots, causing disruptions to their travel arrangements. | Latest News India",2024-05-17 04:28:44,https://www.hindustantimes.com/ht-img/img/2024/05/17/1600x900/Passengers-arriving-at-the-Henri-Coanda-Internatio_1713793354719_1715919059710.jpg,Hindustan Times,5.413117081149772e-14,25,52,208,10,71,
1262,https://timesofindia.indiatimes.com/videos/international/civil-war-fear-grips-pro-russia-nato-nation-after-anti-ukraine-leader-is-shot-slovakia-tensions/videoshow/110192595.cms,Civil War Fear Grips Pro-Russia NATO Nation After Anti-Ukraine Leader Is Shot | Slovakia Tensions - The Times of India,Slovakia interior minister says country on the brink of a civil war. Political tensions peak after PM Robert Fico survived a bid on his life. He was shot and injured by a gunman on Wednesday and remains hospitalised. Interior minister Sutaj Estok sai,2024-05-17 02:58:12,"https://timesofindia.indiatimes.com/photo/msid-110192595,imgsize-204154.cms",The Times of India,5.834077428150633e-15,0,11,39,2,15,
